list,order,item,audio,condition,concept,prime,colour_repetition,prime_description,target_description,boxed_object,target_noun,target_colour,target_pattern,prime_noun,prime_colour,target_pattern,prime_pattern,filler_prime_category,filler_target_category,target_object,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,alternative noun,alternative colour,alternative pattern,targetPosition,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_repeated_prime_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,expTrials,targetImg,boxPos,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,recordingName
6,22,13,13_PC_AAN_rep.mp3,6,PC,AAN,repeated,The spotted red arrow,green spotted flag,flag_green_spotted,flag,green,spotted,arrow,red,spotted,spotted,,,flag_green_spotted,flag_green_striped,flag_red_spotted,flag_red_striped,arrow_green_spotted,arrow_green_striped,arrow_red_spotted,arrow_red_striped,arrow,red,striped,5,6,4,1,8,2,3,7,Y,3,5,flag_red_striped.png,arrow_green_striped.png,arrow_red_spotted.png,flag_red_spotted.png,flag_green_spotted.png,flag_green_striped.png,arrow_red_striped.png,arrow_green_spotted.png,Y_List6_Order22_Item-13_Cond6
7,22,13,13_PC_RC_non.mp3,7,PC,RC,non-repeated,The striped arrow that's red,green spotted flag,flag_green_spotted,flag,green,spotted,arrow,red,spotted,striped,,,flag_green_spotted,flag_green_striped,flag_red_spotted,flag_red_striped,arrow_green_spotted,arrow_green_striped,arrow_red_spotted,arrow_red_striped,arrow,red,striped,5,6,4,1,8,2,3,7,Y,7,5,flag_red_striped.png,arrow_green_striped.png,arrow_red_spotted.png,flag_red_spotted.png,flag_green_spotted.png,flag_green_striped.png,arrow_red_striped.png,arrow_green_spotted.png,Y_List7_Order22_Item-13_Cond7
8,22,13,13_PC_RC_rep.mp3,8,PC,RC,repeated,The spotted arrow that's red,green spotted flag,flag_green_spotted,flag,green,spotted,arrow,red,spotted,spotted,,,flag_green_spotted,flag_green_striped,flag_red_spotted,flag_red_striped,arrow_green_spotted,arrow_green_striped,arrow_red_spotted,arrow_red_striped,arrow,red,striped,5,6,4,1,8,2,3,7,Y,3,5,flag_red_striped.png,arrow_green_striped.png,arrow_red_spotted.png,flag_red_spotted.png,flag_green_spotted.png,flag_green_striped.png,arrow_red_striped.png,arrow_green_spotted.png,Y_List8_Order22_Item-13_Cond8
1,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List1_Order23_Item-f12_Cond9
2,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List2_Order23_Item-f12_Cond9
3,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List3_Order23_Item-f12_Cond9
4,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List4_Order23_Item-f12_Cond9
5,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List5_Order23_Item-f12_Cond9
6,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List6_Order23_Item-f12_Cond9
7,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List7_Order23_Item-f12_Cond9
8,23,f12,f12.mp3,9,,N,,The candle,large caterpillar that's facing right,,caterpillar,,,candle,,,,noun category,noun category,caterpillarGreenLarge,,,,,,,,,,,,,,,,,,,N,3,5,frogSmallLeft.png,caterpillarGreenLarge.png,candleGreenLarge.png,frogLargeLeft.png,caterpillarGreenLargeRight.png,frogSmallLeft.png,caterpillarGreenSmall.png,frogSmallLeft.png,N_List8_Order23_Item-f12_Cond9
1,24,40,40_CP_RC_rep.mp3,4,CP,RC,repeated,The blue ruler that's chequered,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,chequered,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,2,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List1_Order24_Item-40_Cond4
2,24,40,40_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The striped blue ruler,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,striped,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,1,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List2_Order24_Item-40_Cond5
3,24,40,40_PC_AAN_rep.mp3,6,PC,AAN,repeated,The chequered blue ruler,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,chequered,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,2,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List3_Order24_Item-40_Cond6
4,24,40,40_PC_RC_non.mp3,7,PC,RC,non-repeated,The striped ruler that's blue,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,striped,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,1,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List4_Order24_Item-40_Cond7
5,24,40,40_PC_RC_rep.mp3,8,PC,RC,repeated,The chequered ruler that's blue,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,chequered,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,2,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List5_Order24_Item-40_Cond8
6,24,40,40_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The blue striped ruler,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,striped,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,1,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List6_Order24_Item-40_Cond1
7,24,40,40_CP_AAN_rep.mp3,2,CP,AAN,repeated,The blue chequered ruler,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,chequered,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,2,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List7_Order24_Item-40_Cond2
8,24,40,40_CP_RC_non.mp3,3,CP,RC,non-repeated,The blue ruler that's striped,red chequered fridge,fridge_red_chequered,fridge,red,chequered,ruler,blue,chequered,striped,,,fridge_red_chequered,fridge_red_striped,fridge_blue_chequered,fridge_blue_striped,ruler_red_chequered,ruler_red_striped,ruler_blue_chequered,ruler_blue_striped,ruler,blue,striped,4,7,6,3,8,5,2,1,Y,1,4,ruler_blue_striped.png,ruler_blue_chequered.png,fridge_blue_striped.png,fridge_red_chequered.png,ruler_red_striped.png,fridge_blue_chequered.png,fridge_red_striped.png,ruler_red_chequered.png,Y_List8_Order24_Item-40_Cond3
1,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List1_Order25_Item-f45_Cond9
2,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List2_Order25_Item-f45_Cond9
3,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List3_Order25_Item-f45_Cond9
4,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List4_Order25_Item-f45_Cond9
5,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List5_Order25_Item-f45_Cond9
6,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List6_Order25_Item-f45_Cond9
7,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List7_Order25_Item-f45_Cond9
8,25,f45,f45RC.mp3,9,,RC,,The truck that's facing right,small bloom,,truck,,,truck,,,,noun category,size,bloomSmall,,,,,,,,,,,,,,,,,,,N,7,5,truckLargeLeft.png,bloomLarge.png,cup_red_striped.png,cup_red_chequered.png,bloomSmall.png,cup_red_striped.png,truckLargeRight.png,cup_red_chequered.png,N_List8_Order25_Item-f45_Cond9
1,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List1_Order26_Item-f13_Cond9
2,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List2_Order26_Item-f13_Cond9
3,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List3_Order26_Item-f13_Cond9
4,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List4_Order26_Item-f13_Cond9
5,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List5_Order26_Item-f13_Cond9
6,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List6_Order26_Item-f13_Cond9
7,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List7_Order26_Item-f13_Cond9
8,26,f13,f13RC.mp3,9,,RC,,The large cannon that's facing right,small cannon that's facing left,,cannon,,,cannon,,,,size,direction,cannonSmallLeft,,,,,,,,,,,,,,,,,,,N,4,6,birdBlueLargeRight.png,cannonSmallRight.png,birdBlueLargeRight.png,cannonLargeRight.png,birdBlueLargeRight.png,cannonSmallLeft.png,birdBlueLargeRight.png,cannonLargeLeft.png,N_List8_Order26_Item-f13_Cond9
1,27,12,12_PC_RC_non.mp3,7,PC,RC,non-repeated,The spotted pen that's red,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,spotted,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,1,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List1_Order27_Item-12_Cond7
2,27,12,12_PC_RC_rep.mp3,8,PC,RC,repeated,The striped pen that's red,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,striped,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,7,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List2_Order27_Item-12_Cond8
3,27,12,12_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The red spotted pen,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,spotted,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,1,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List3_Order27_Item-12_Cond1
4,27,12,12_CP_AAN_rep.mp3,2,CP,AAN,repeated,The red striped pen,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,striped,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,7,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List4_Order27_Item-12_Cond2
5,27,12,12_CP_RC_non.mp3,3,CP,RC,non-repeated,The red pen that's spotted,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,spotted,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,1,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List5_Order27_Item-12_Cond3
6,27,12,12_CP_RC_rep.mp3,4,CP,RC,repeated,The red pen that's striped,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,striped,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,7,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List6_Order27_Item-12_Cond4
7,27,12,12_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The spotted red pen,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,spotted,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,1,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List7_Order27_Item-12_Cond5
8,27,12,12_PC_AAN_rep.mp3,6,PC,AAN,repeated,The striped red pen,blue striped whistle,whistle_blue_striped,whistle,blue,striped,pen,red,striped,striped,,,whistle_blue_striped,whistle_blue_spotted,whistle_red_striped,whistle_red_spotted,pen_blue_striped,pen_blue_spotted,pen_red_striped,pen_red_spotted,pen,red,spotted,2,8,4,3,5,6,7,1,Y,7,2,pen_red_spotted.png,whistle_blue_striped.png,whistle_red_spotted.png,whistle_red_striped.png,pen_blue_striped.png,pen_blue_spotted.png,pen_red_striped.png,whistle_blue_spotted.png,Y_List8_Order27_Item-12_Cond6
1,28,f25,f25RC.mp3,9,,N,,The glasses that're facing left,large wheel,,wheel,,,glasses,,,,noun category,size,wheelRedLarge,,,,,,,,,,,,,,,,,,,N,3,2,wineglassSmall.png,wheelRedLarge.png,glassesLargeLeft.png,wineglassSmallDown.png,wineglassSmall.png,glassesLargeRight.png,wheelRedSmall.png,wineglassSmall.png,N_List1_Order28_Item-f25_Cond9
2,28,f25,f25RC.mp3,9,,N,,The glasses that're facing left,large wheel,,wheel,,,glasses,,,,noun category,size,wheelRedLarge,,,,,,,,,,,,,,,,,,,N,3,2,wineglassSmall.png,wheelRedLarge.png,glassesLargeLeft.png,wineglassSmallDown.png,wineglassSmall.png,glassesLargeRight.png,wheelRedSmall.png,wineglassSmall.png,N_List2_Order28_Item-f25_Cond9
3,28,f25,f25RC.mp3,9,,N,,The glasses that're facing left,large wheel,,wheel,,,glasses,,,,noun category,size,wheelRedLarge,,,,,,,,,,,,,,,,,,,N,3,2,wineglassSmall.png,wheelRedLarge.png,glassesLargeLeft.png,wineglassSmallDown.png,wineglassSmall.png,glassesLargeRight.png,wheelRedSmall.png,wineglassSmall.png,N_List3_Order28_Item-f25_Cond9
4,28,f25,f25RC.mp3,9,,N,,The glasses that're facing left,large wheel,,wheel,,,glasses,,,,noun category,size,wheelRedLarge,,,,,,,,,,,,,,,,,,,N,3,2,wineglassSmall.png,wheelRedLarge.png,glassesLargeLeft.png,wineglassSmallDown.png,wineglassSmall.png,glassesLargeRight.png,wheelRedSmall.png,wineglassSmall.png,N_List4_Order28_Item-f25_Cond9
